"Date"	"Tweet Prediction Date"	"Open"	"High"	"Low"	"Close"	"Volume"	"Adj Close"	"+/-"	"% change"
"2016-12-27"	"2016-12-24"	"69.300003"	"69.82"	"69.25"	"69.699997"	"4428000"	"69.699997"	"+"	"0.577191894205"
"2016-12-23"	"2016-12-20"	"69.43"	"69.75"	"69.360001"	"69.540001"	"4795400"	"69.540001"	"+"	"0.158434394354"
"2016-12-22"	"2016-12-19"	"71.239998"	"71.239998"	"69.209999"	"69.589996"	"12106800"	"69.589996"	"-"	"-2.31611741483"
"2016-12-21"	"2016-12-18"	"71.660004"	"72.00"	"71.239998"	"71.239998"	"5101000"	"71.239998"	"-"	"-0.58610937281"
"2016-12-20"	"2016-12-17"	"71.730003"	"71.93"	"71.510002"	"71.82"	"6108100"	"71.82"	"+"	"0.125466326831"
"2016-12-19"	"2016-12-16"	"70.839996"	"71.75"	"70.839996"	"71.580002"	"5889300"	"71.580002"	"+"	"1.04461609512"
"2016-12-16"	"2016-12-13"	"71.07"	"71.639999"	"70.599998"	"70.980003"	"17844800"	"70.980003"	"-"	"-0.12663149008"
"2016-12-15"	"2016-12-12"	"71.220001"	"71.800003"	"71.029999"	"71.080002"	"7136300"	"71.080002"	"-"	"-0.196572589208"
"2016-12-14"	"2016-12-11"	"71.900002"	"72.480003"	"71.18"	"71.339996"	"8669400"	"71.339996"	"-"	"-0.778867850379"
"2016-12-13"	"2016-12-10"	"71.669998"	"72.230003"	"71.610001"	"71.800003"	"8887500"	"71.800003"	"+"	"0.181393893718"
"2016-12-12"	"2016-12-09"	"70.07"	"71.779999"	"70.019997"	"71.669998"	"9084100"	"71.669998"	"+"	"2.28342800057"
"2016-12-09"	"2016-12-06"	"70.269997"	"70.43"	"69.739998"	"70.080002"	"10756700"	"70.080002"	"-"	"-0.270378551461"
"2016-12-08"	"2016-12-05"	"70.480003"	"70.900002"	"70.32"	"70.339996"	"6844200"	"70.339996"	"-"	"-0.198647834904"
"2016-12-07"	"2016-12-04"	"69.93"	"70.650002"	"69.900002"	"70.599998"	"6966200"	"70.599998"	"+"	"0.958098098098"
"2016-12-06"	"2016-12-03"	"70.010002"	"70.389999"	"69.50"	"70.360001"	"7778000"	"69.860001"	"+"	"0.499927138982"
"2016-12-05"	"2016-12-02"	"70.900002"	"70.989998"	"69.809998"	"69.940002"	"10527900"	"69.442988"	"-"	"-1.35401970793"
"2016-12-02"	"2016-11-29"	"70.580002"	"70.949997"	"70.449997"	"70.879997"	"6674200"	"70.376302"	"+"	"0.425042492915"
"2016-12-01"	"2016-11-28"	"70.25"	"70.730003"	"70.050003"	"70.669998"	"6849800"	"70.167796"	"+"	"0.597861921708"
"2016-11-30"	"2016-11-27"	"70.919998"	"71.160004"	"70.169998"	"70.43"	"9326100"	"69.929503"	"-"	"-0.690916545147"
"2016-11-29"	"2016-11-26"	"71.379997"	"71.790001"	"71.199997"	"71.370003"	"7310100"	"70.862826"	"-"	"-0.0140011213506"
"2016-11-28"	"2016-11-25"	"70.93"	"71.519997"	"70.800003"	"71.190002"	"7099200"	"70.684105"	"+"	"0.366561398562"
"2016-11-25"	"2016-11-22"	"71.110001"	"71.650002"	"70.980003"	"71.230003"	"4234400"	"70.723821"	"+"	"0.168755446931"
"2016-11-23"	"2016-11-20"	"70.220001"	"70.889999"	"70.18"	"70.830002"	"7398900"	"70.326662"	"+"	"0.868699788255"
"2016-11-22"	"2016-11-19"	"69.730003"	"70.419998"	"69.730003"	"70.120003"	"10984000"	"69.621709"	"+"	"0.559300133689"
"2016-11-21"	"2016-11-18"	"68.540001"	"69.400002"	"68.419998"	"69.370003"	"8356000"	"68.877038"	"+"	"1.2109745957"
"2016-11-18"	"2016-11-15"	"68.93"	"69.400002"	"68.440002"	"68.540001"	"11135300"	"68.052935"	"-"	"-0.565789931815"
"2016-11-17"	"2016-11-14"	"69.080002"	"69.519997"	"68.120003"	"69.190002"	"23440300"	"68.698317"	"+"	"0.15923566418"
"2016-11-16"	"2016-11-13"	"71.75"	"72.059998"	"71.330002"	"71.389999"	"11192400"	"70.88268"	"-"	"-0.501743554007"
"2016-11-15"	"2016-11-12"	"70.790001"	"71.419998"	"70.349998"	"71.419998"	"9725100"	"70.912466"	"+"	"0.889951958046"
"2016-11-14"	"2016-11-11"	"71.160004"	"71.309998"	"70.190002"	"70.489998"	"12917500"	"69.989074"	"-"	"-0.941548569896"
"2016-11-11"	"2016-11-08"	"71.110001"	"71.279999"	"70.599998"	"71.230003"	"8223900"	"70.723821"	"+"	"0.168755446931"
"2016-11-10"	"2016-11-07"	"71.25"	"72.089996"	"71.00"	"71.389999"	"14321300"	"70.88268"	"+"	"0.196489824561"
"2016-11-09"	"2016-11-06"	"69.300003"	"71.50"	"69.290001"	"71.099998"	"16779500"	"70.59474"	"+"	"2.59739526995"
"2016-11-08"	"2016-11-05"	"69.709999"	"70.040001"	"69.470001"	"69.790001"	"7621300"	"69.294052"	"+"	"0.114764024025"
"2016-11-07"	"2016-11-04"	"69.620003"	"69.839996"	"69.160004"	"69.779999"	"9755400"	"69.284121"	"+"	"0.229813262145"
"2016-11-04"	"2016-11-01"	"69.709999"	"69.940002"	"69.129997"	"69.160004"	"7262100"	"68.668532"	"-"	"-0.788975768024"
"2016-11-03"	"2016-10-31"	"69.629997"	"70.080002"	"69.349998"	"69.629997"	"6803900"	"69.135185"	"="	"0.0"
"2016-11-02"	"2016-10-30"	"69.199997"	"69.970001"	"69.199997"	"69.449997"	"7645300"	"68.956464"	"+"	"0.361271691963"
"2016-11-01"	"2016-10-29"	"69.980003"	"70.059998"	"69.139999"	"69.300003"	"8838600"	"68.807536"	"-"	"-0.971706160115"
"2016-10-31"	"2016-10-28"	"70.059998"	"70.169998"	"69.849998"	"70.019997"	"6389000"	"69.522413"	"-"	"-0.0570953484754"
"2016-10-28"	"2016-10-25"	"69.800003"	"70.209999"	"69.730003"	"69.989998"	"6952900"	"69.492628"	"+"	"0.272199128702"
"2016-10-27"	"2016-10-24"	"69.599998"	"70.00"	"69.389999"	"69.830002"	"7131600"	"69.333769"	"+"	"0.330465526738"
"2016-10-26"	"2016-10-23"	"69.300003"	"69.809998"	"69.139999"	"69.589996"	"5050500"	"69.095469"	"+"	"0.418460299345"
"2016-10-25"	"2016-10-22"	"69.010002"	"69.870003"	"69.00"	"69.360001"	"7629700"	"68.867107"	"+"	"0.507171409733"
"2016-10-24"	"2016-10-21"	"68.620003"	"69.370003"	"68.389999"	"69.190002"	"7163600"	"68.698317"	"+"	"0.830660121073"
"2016-10-21"	"2016-10-18"	"68.339996"	"68.629997"	"67.989998"	"68.339996"	"7844600"	"67.854352"	"="	"0.0"
"2016-10-20"	"2016-10-17"	"68.980003"	"69.080002"	"68.57"	"68.730003"	"6294000"	"68.241587"	"-"	"-0.362423875221"
"2016-10-19"	"2016-10-16"	"69.220001"	"69.339996"	"68.690002"	"68.889999"	"7123300"	"68.400446"	"-"	"-0.476743708802"
"2016-10-18"	"2016-10-15"	"68.57"	"68.980003"	"68.230003"	"68.870003"	"7857700"	"68.380592"	"+"	"0.437513489864"
"2016-10-17"	"2016-10-14"	"68.650002"	"68.650002"	"67.800003"	"68.220001"	"7493400"	"67.735209"	"-"	"-0.62636706114"
"2016-10-14"	"2016-10-11"	"68.419998"	"68.809998"	"68.209999"	"68.449997"	"6416000"	"67.96357"	"+"	"0.0438453681334"
"2016-10-13"	"2016-10-10"	"67.190002"	"68.540001"	"67.07"	"68.230003"	"9193800"	"67.74514"	"+"	"1.54785082459"
"2016-10-12"	"2016-10-09"	"67.739998"	"67.910004"	"67.370003"	"67.459999"	"8940700"	"66.980608"	"-"	"-0.413343679166"
"2016-10-11"	"2016-10-08"	"67.949997"	"67.959999"	"67.300003"	"67.389999"	"8591500"	"66.911106"	"-"	"-0.824132486717"
"2016-10-10"	"2016-10-07"	"68.75"	"68.959999"	"67.75"	"67.980003"	"8988400"	"67.496917"	"-"	"-1.11999563636"
"2016-10-07"	"2016-10-04"	"69.260002"	"69.470001"	"68.169998"	"68.699997"	"12653800"	"68.211794"	"-"	"-0.808554697991"
"2016-10-06"	"2016-10-03"	"71.669998"	"71.669998"	"68.889999"	"69.360001"	"20110300"	"68.867107"	"-"	"-3.22310180614"
"2016-10-05"	"2016-10-02"	"71.870003"	"72.269997"	"71.599998"	"71.669998"	"6464400"	"71.160689"	"-"	"-0.278287173579"
"2016-10-04"	"2016-10-01"	"72.00"	"72.57"	"71.550003"	"71.75"	"6569300"	"71.240123"	"-"	"-0.347222222222"
"2016-10-03"	"2016-09-30"	"71.830002"	"72.150002"	"71.599998"	"72.010002"	"5857700"	"71.498277"	"+"	"0.25059166781"
"2016-09-30"	"2016-09-27"	"71.50"	"72.459999"	"71.400002"	"72.120003"	"9982600"	"71.607496"	"+"	"0.867137062937"
"2016-09-29"	"2016-09-26"	"71.57"	"71.709999"	"70.620003"	"70.730003"	"7996800"	"70.227374"	"-"	"-1.17367192958"
"2016-09-28"	"2016-09-25"	"72.220001"	"72.32"	"71.379997"	"71.790001"	"6184900"	"71.279839"	"-"	"-0.595402927231"
"2016-09-27"	"2016-09-24"	"71.93"	"72.489998"	"71.580002"	"72.330002"	"6344400"	"71.816003"	"+"	"0.556098985124"
"2016-09-26"	"2016-09-23"	"72.309998"	"72.330002"	"71.519997"	"71.620003"	"5948700"	"71.111049"	"-"	"-0.954217976883"
"2016-09-23"	"2016-09-20"	"72.599998"	"72.769997"	"72.339996"	"72.349998"	"7696400"	"71.835857"	"-"	"-0.344352626566"
"2016-09-22"	"2016-09-19"	"72.43"	"72.540001"	"71.989998"	"72.269997"	"5871900"	"71.756424"	"-"	"-0.220907082701"
"2016-09-21"	"2016-09-18"	"72.18"	"72.540001"	"71.510002"	"72.190002"	"6675900"	"71.676998"	"+"	"0.0138570241064"
"2016-09-20"	"2016-09-17"	"72.150002"	"72.550003"	"71.900002"	"71.970001"	"5910600"	"71.458561"	"-"	"-0.249481628566"
"2016-09-19"	"2016-09-16"	"72.639999"	"72.870003"	"72.089996"	"72.089996"	"6920700"	"71.577703"	"-"	"-0.757162730688"
"2016-09-16"	"2016-09-13"	"72.32"	"72.959999"	"72.220001"	"72.870003"	"13935700"	"72.352166"	"+"	"0.760512997788"
"2016-09-15"	"2016-09-12"	"71.480003"	"72.559998"	"71.260002"	"72.400002"	"7295600"	"71.885505"	"+"	"1.28707185421"
"2016-09-14"	"2016-09-11"	"71.620003"	"72.059998"	"71.400002"	"71.519997"	"6980500"	"71.011754"	"-"	"-0.139634174548"
"2016-09-13"	"2016-09-10"	"71.839996"	"71.910004"	"71.150002"	"71.459999"	"7507900"	"70.952183"	"-"	"-0.528949082904"
"2016-09-12"	"2016-09-09"	"70.790001"	"72.239998"	"70.720001"	"71.940002"	"10864000"	"71.428775"	"+"	"1.62452462743"
"2016-09-09"	"2016-09-06"	"71.32"	"71.510002"	"70.300003"	"70.300003"	"12172600"	"69.80043"	"-"	"-1.43016965788"
"2016-09-08"	"2016-09-05"	"71.889999"	"72.32"	"71.709999"	"71.830002"	"9661200"	"71.319556"	"-"	"-0.0834566710733"
"2016-09-07"	"2016-09-04"	"73.00"	"73.050003"	"72.010002"	"72.059998"	"9618300"	"71.547917"	"-"	"-1.2876739726"
